NAME,LTP,DC,DO,DH,DL,PDC,CH,PCH,DV,LTT,WH52,WL52,DATE_TIME,DATE_TODAY,HOUR,MIN
UNIP,588.75,586.95,585.30,590.95,580.95,586.95,1.80,+0.31,31366,11:50:38.000,709.25,390.53,2019-10-15 11:49:33,2019-10-15,11,49
DRREDD,2682.75,2648.90,2663.10,2685.50,2659.80,2648.90,33.85,+1.28,3478,11:50:40.000,2965.20,2065.30,2019-10-15 11:49:33,2019-10-15,11,49
ADAPOR,412.55,406.95,409.50,413.10,407.60,406.95,5.60,+1.38,19930,11:50:41.000,430.00,293.95,2019-10-15 11:49:33,2019-10-15,11,49
GRASIM,701.80,698.65,699.00,704.00,691.95,698.65,3.15,+0.45,9464,11:50:38.000,958.55,635.60,2019-10-15 11:49:33,2019-10-15,11,49
VEDLIM,146.00,147.85,147.50,147.50,144.60,147.85,-1.85,-1.25,265714,11:50:44.000,228.00,125.70,2019-10-15 11:49:33,2019-10-15,11,49
HINDAL,187.65,188.80,188.00,188.00,186.00,188.80,-1.15,-0.61,83596,11:50:44.000,246.00,171.25,2019-10-15 11:49:33,2019-10-15,11,49
TATSTE,340.20,344.85,345.50,346.15,339.55,344.85,-4.65,-1.35,351381,11:50:46.000,610.00,320.30,2019-10-15 11:49:33,2019-10-15,11,49
EICMOT,19102.15,18311.25,18370.00,19200.00,18270.00,18311.25,790.90,+4.32,4333,11:50:48.000,25300.00,15196.95,2019-10-15 11:49:33,2019-10-15,11,49
GAIL,126.25,125.85,126.50,126.85,125.60,125.85,0.40,+0.32,73686,11:50:51.000,190.98,119.65,2019-10-15 11:49:33,2019-10-15,11,49
JSWSTE,215.75,221.50,221.05,221.05,214.50,221.50,-5.75,-2.60,166241,11:50:53.000,384.90,201.90,2019-10-15 11:49:33,2019-10-15,11,49
BHAINF,257.00,259.25,258.25,258.65,255.45,259.25,-2.25,-0.87,18179,11:50:50.000,333.80,238.70,2019-10-15 11:49:33,2019-10-15,11,49
CIPLA,441.95,440.85,444.00,444.50,436.00,440.85,1.10,+0.25,33474,11:50:55.000,651.95,389.55,2019-10-15 11:49:33,2019-10-15,11,49
TATMOT,125.70,127.80,127.50,127.50,124.50,127.80,-2.10,-1.64,1063933,11:50:57.000,239.30,106.00,2019-10-15 11:49:33,2019-10-15,11,49
ZEEENT,249.45,242.55,237.95,251.80,234.85,242.55,6.90,+2.84,380850,11:50:59.000,506.10,203.70,2019-10-15 11:49:33,2019-10-15,11,49
YESBAN,40.35,40.00,41.00,41.40,40.05,40.00,0.35,+0.88,5596600,11:51:01.000,285.90,29.05,2019-10-15 11:49:33,2019-10-15,11,49
BSESEN,38490.49,38214.47,38316.49,38500.59,38238.27,38214.47,276.02,+0.72,NA,11:51:01.476,NA,NA,2019-10-15 11:51:01,2019-10-15,11,51
HDFBAN,1217.70,1203.15,1210.00,1218.50,1207.30,1203.15,14.55,+1.21,38586,11:51:02.000,1285.00,942.20,2019-10-15 11:51:01,2019-10-15,11,51
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,2225733,15:30:03.000,152.95,68.10,2019-10-15 11:51:01,2019-10-15,11,51
HDFC,2024.00,2011.50,2013.00,2030.05,2013.00,2011.50,12.50,+0.62,21038,11:51:06.000,2357.00,1646.00,2019-10-15 11:51:01,2019-10-15,11,51
INFTEC,771.55,785.65,773.80,774.75,765.00,785.65,-14.10,-1.79,189416,11:51:09.000,847.40,600.65,2019-10-15 11:51:01,2019-10-15,11,51
ICIBAN,431.90,428.60,430.00,433.20,428.00,428.60,3.30,+0.77,144504,11:51:11.000,458.45,309.60,2019-10-15 11:51:01,2019-10-15,11,51
ITC,247.80,244.20,247.40,247.95,245.10,244.20,3.60,+1.47,134445,11:51:11.000,310.00,234.10,2019-10-15 11:51:01,2019-10-15,11,51
TCS,2041.00,2020.95,2028.80,2046.90,2024.20,2020.95,20.05,+0.99,33139,11:51:15.000,2296.00,1784.00,2019-10-15 11:51:01,2019-10-15,11,51
KOTMAH,1610.65,1583.75,1586.00,1615.80,1577.80,1583.75,26.90,+1.70,34092,11:51:18.000,1682.40,1099.00,2019-10-15 11:51:01,2019-10-15,11,51
LARTOU,1436.95,1422.65,1427.00,1445.10,1421.00,1422.65,14.30,+1.01,91467,11:51:19.000,1606.70,1183.40,2019-10-15 11:51:01,2019-10-15,11,51
HINLEV,2055.00,2014.70,2052.00,2056.95,2026.75,2014.70,40.30,+2.00,124659,11:51:21.000,2101.50,1500.40,2019-10-15 11:51:01,2019-10-15,11,51
AXIBAN,687.35,683.55,683.65,690.35,681.80,683.55,3.80,+0.56,68739,11:51:23.000,826.55,534.15,2019-10-15 11:51:01,2019-10-15,11,51
STABAN,256.60,255.45,256.80,257.50,255.65,255.45,1.15,+0.45,427359,11:51:24.000,373.70,244.35,2019-10-15 11:51:01,2019-10-15,11,51
BAJFI,3882.30,3881.65,3909.00,3916.75,3871.20,3881.65,0.65,+0.02,14451,11:51:26.000,4112.00,2000.80,2019-10-15 11:51:01,2019-10-15,11,51
MARUTI,7000.00,6819.55,6829.00,7015.35,6810.00,6819.55,180.45,+2.65,39862,11:51:28.000,7929.00,5447.00,2019-10-15 11:51:01,2019-10-15,11,51
INDBA,1256.25,1250.50,1251.55,1262.40,1237.00,1250.50,5.75,+0.46,75472,11:51:29.000,1835.00,1192.00,2019-10-15 11:51:01,2019-10-15,11,51
ASIPAI,1814.50,1797.65,1797.00,1824.15,1797.00,1797.65,16.85,+0.94,20447,11:51:30.000,1819.55,1119.60,2019-10-15 11:51:01,2019-10-15,11,51
BHAAIR,385.75,393.50,391.95,391.95,383.70,393.50,-7.75,-1.97,102629,11:51:33.000,396.55,264.41,2019-10-15 11:51:01,2019-10-15,11,51
HCLTEC,1090.20,1087.05,1088.60,1099.00,1081.05,1087.05,3.15,+0.29,11771,11:51:34.000,1190.00,920.15,2019-10-15 11:51:01,2019-10-15,11,51
TITIND,1260.30,1249.05,1251.00,1265.00,1251.00,1249.05,11.25,+0.90,16873,11:51:36.000,1345.55,766.65,2019-10-15 11:51:01,2019-10-15,11,51
MAHMAH,580.00,568.50,570.00,580.25,565.50,568.50,11.50,+2.02,93032,11:51:38.000,814.00,502.85,2019-10-15 11:51:01,2019-10-15,11,51
BAFINS,8075.00,8073.45,8108.95,8131.45,8062.05,8073.45,1.55,+0.02,4198,11:51:40.000,8668.65,4960.00,2019-10-15 11:51:01,2019-10-15,11,51
NTPC,119.30,117.80,117.70,119.70,117.35,117.80,1.50,+1.27,93388,11:51:42.000,145.85,106.71,2019-10-15 11:51:01,2019-10-15,11,51
NESIND,14064.50,14174.10,14175.00,14175.00,14040.00,14174.10,-109.60,-0.77,435,11:51:44.000,14300.00,9205.00,2019-10-15 11:51:01,2019-10-15,11,51
POWGRI,200.85,198.45,198.80,201.40,198.45,198.45,2.40,+1.21,24114,11:51:46.000,216.20,173.05,2019-10-15 11:51:01,2019-10-15,11,51
ULTCEM,4175.60,4171.90,4121.35,4207.65,4121.35,4171.90,3.70,+0.09,5859,11:51:49.000,4903.90,3263.70,2019-10-15 11:51:01,2019-10-15,11,51
TECMAH,722.05,720.60,721.00,728.00,719.95,720.60,1.45,+0.20,24184,11:51:50.000,846.00,607.90,2019-10-15 11:51:01,2019-10-15,11,51
SUNPHA,395.65,394.60,397.25,400.00,394.90,394.60,1.05,+0.27,69868,11:51:52.000,616.50,350.40,2019-10-15 11:51:01,2019-10-15,11,51
ONGC,136.95,135.20,136.60,138.00,135.40,135.20,1.75,+1.29,307950,11:51:54.000,178.95,115.55,2019-10-15 11:51:01,2019-10-15,11,51
BAAUTO,3001.15,2956.05,2959.00,3010.95,2956.50,2956.05,45.10,+1.53,18473,11:51:55.000,3145.55,2400.00,2019-10-15 11:51:01,2019-10-15,11,51
BHARAS,5815.00,5767.35,5773.85,5827.00,5773.85,5767.35,47.65,+0.83,103,11:51:30.000,6539.00,3352.10,2019-10-15 11:51:01,2019-10-15,11,51
INDOIL,146.65,144.80,145.95,148.30,145.20,144.80,1.85,+1.28,248777,11:52:00.000,170.40,116.10,2019-10-15 11:51:01,2019-10-15,11,51
COALIN,190.15,190.10,188.30,191.30,188.10,190.10,0.05,+0.03,161547,11:52:00.000,288.30,177.80,2019-10-15 11:51:01,2019-10-15,11,51
WIPRO,240.40,243.35,244.00,245.50,239.20,243.35,-2.95,-1.21,154836,11:52:02.000,301.55,220.50,2019-10-15 11:51:01,2019-10-15,11,51
HERHON,2685.60,2609.25,2616.85,2696.30,2615.00,2609.25,76.35,+2.93,30741,11:52:02.000,3382.70,2228.25,2019-10-15 11:51:01,2019-10-15,11,51
BRIIND,3132.10,3107.20,3139.90,3154.20,3115.45,3107.20,24.90,+0.80,6715,11:52:03.000,3443.90,2302.00,2019-10-15 11:51:01,2019-10-15,11,51
UNIP,589.00,586.95,585.30,590.95,580.95,586.95,2.05,+0.35,31382,11:52:03.000,709.25,390.53,2019-10-15 11:51:01,2019-10-15,11,51
DRREDD,2682.75,2648.90,2663.10,2685.50,2659.80,2648.90,33.85,+1.28,3478,11:52:07.000,2965.20,2065.30,2019-10-15 11:51:01,2019-10-15,11,51
ADAPOR,412.55,406.95,409.50,413.10,407.60,406.95,5.60,+1.38,19930,11:52:08.000,430.00,293.95,2019-10-15 11:51:01,2019-10-15,11,51
GRASIM,701.25,698.65,699.00,704.00,691.95,698.65,2.60,+0.37,9527,11:52:11.000,958.55,635.60,2019-10-15 11:51:01,2019-10-15,11,51
VEDLIM,145.65,147.85,147.50,147.50,144.60,147.85,-2.20,-1.49,268901,11:52:13.000,228.00,125.70,2019-10-15 11:51:01,2019-10-15,11,51
HINDAL,187.25,188.80,188.00,188.00,186.00,188.80,-1.55,-0.82,84351,11:52:15.000,246.00,171.25,2019-10-15 11:51:01,2019-10-15,11,51
TATSTE,339.00,344.85,345.50,346.15,338.80,344.85,-5.85,-1.70,361776,11:52:17.000,610.00,320.30,2019-10-15 11:51:01,2019-10-15,11,51
EICMOT,19057.50,18311.25,18370.00,19200.00,18270.00,18311.25,746.25,+4.08,4472,11:52:19.000,25300.00,15196.95,2019-10-15 11:51:01,2019-10-15,11,51
GAIL,126.05,125.85,126.50,126.85,125.60,125.85,0.20,+0.16,75403,11:52:10.000,190.98,119.65,2019-10-15 11:51:01,2019-10-15,11,51
JSWSTE,215.25,221.50,221.05,221.05,214.50,221.50,-6.25,-2.82,167650,11:52:22.000,384.90,201.90,2019-10-15 11:51:01,2019-10-15,11,51
BHAINF,257.00,259.25,258.25,258.65,255.45,259.25,-2.25,-0.87,18179,11:52:22.000,333.80,238.70,2019-10-15 11:51:01,2019-10-15,11,51
CIPLA,441.95,440.85,444.00,444.50,436.00,440.85,1.10,+0.25,33474,11:52:25.000,651.95,389.55,2019-10-15 11:51:01,2019-10-15,11,51
TATMOT,124.80,127.80,127.50,127.50,124.50,127.80,-3.00,-2.35,1105644,11:52:28.000,239.30,106.00,2019-10-15 11:51:01,2019-10-15,11,51
ZEEENT,249.45,242.55,237.95,251.80,234.85,242.55,6.90,+2.84,381593,11:52:29.000,506.10,203.70,2019-10-15 11:51:01,2019-10-15,11,51
YESBAN,40.30,40.00,41.00,41.40,40.05,40.00,0.30,+0.75,5650796,11:52:31.000,285.90,29.05,2019-10-15 11:51:01,2019-10-15,11,51
BSESEN,38452.02,38214.47,38316.49,38500.59,38238.27,38214.47,237.55,+0.62,NA,11:52:32.601,NA,NA,2019-10-15 11:52:32,2019-10-15,11,52
HDFBAN,1215.65,1203.15,1210.00,1218.50,1207.30,1203.15,12.50,+1.04,38798,11:52:33.000,1285.00,942.20,2019-10-15 11:52:32,2019-10-15,11,52
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,2225733,15:30:03.000,152.95,68.10,2019-10-15 11:52:32,2019-10-15,11,52
HDFC,2024.05,2011.50,2013.00,2030.05,2013.00,2011.50,12.55,+0.62,29357,11:52:37.000,2357.00,1646.00,2019-10-15 11:52:32,2019-10-15,11,52
INFTEC,771.05,785.65,773.80,774.75,765.00,785.65,-14.60,-1.86,189842,11:52:39.000,847.40,600.65,2019-10-15 11:52:32,2019-10-15,11,52
ICIBAN,431.10,428.60,430.00,433.20,428.00,428.60,2.50,+0.58,144996,11:52:41.000,458.45,309.60,2019-10-15 11:52:32,2019-10-15,11,52
ITC,247.80,244.20,247.40,247.95,245.10,244.20,3.60,+1.47,134500,11:52:42.000,310.00,234.10,2019-10-15 11:52:32,2019-10-15,11,52
TCS,2041.25,2020.95,2028.80,2046.90,2024.20,2020.95,20.30,+1.00,33355,11:52:44.000,2296.00,1784.00,2019-10-15 11:52:32,2019-10-15,11,52
KOTMAH,1608.75,1583.75,1586.00,1615.80,1577.80,1583.75,25.00,+1.58,34184,11:52:46.000,1682.40,1099.00,2019-10-15 11:52:32,2019-10-15,11,52
LARTOU,1435.10,1422.65,1427.00,1445.10,1421.00,1422.65,12.45,+0.88,91810,11:52:47.000,1606.70,1183.40,2019-10-15 11:52:32,2019-10-15,11,52
HINLEV,2053.55,2014.70,2052.00,2056.95,2026.75,2014.70,38.85,+1.93,124764,11:52:50.000,2101.50,1500.40,2019-10-15 11:52:32,2019-10-15,11,52
AXIBAN,686.85,683.55,683.65,690.35,681.80,683.55,3.30,+0.48,68905,11:52:51.000,826.55,534.15,2019-10-15 11:52:32,2019-10-15,11,52
STABAN,256.50,255.45,256.80,257.50,255.65,255.45,1.05,+0.41,431809,11:52:54.000,373.70,244.35,2019-10-15 11:52:32,2019-10-15,11,52
BAJFI,3878.05,3881.65,3909.00,3916.75,3871.20,3881.65,-3.60,-0.09,14768,11:52:54.000,4112.00,2000.80,2019-10-15 11:52:32,2019-10-15,11,52
MARUTI,6991.10,6819.55,6829.00,7015.35,6810.00,6819.55,171.55,+2.52,40217,11:52:57.000,7929.00,5447.00,2019-10-15 11:52:32,2019-10-15,11,52
INDBA,1255.65,1250.50,1251.55,1262.40,1237.00,1250.50,5.15,+0.41,79900,11:52:59.000,1835.00,1192.00,2019-10-15 11:52:32,2019-10-15,11,52
ASIPAI,1813.75,1797.65,1797.00,1824.15,1797.00,1797.65,16.10,+0.90,20514,11:53:00.000,1819.55,1119.60,2019-10-15 11:52:32,2019-10-15,11,52
BHAAIR,385.85,393.50,391.95,391.95,383.70,393.50,-7.65,-1.94,103075,11:53:03.000,396.55,264.41,2019-10-15 11:52:32,2019-10-15,11,52
HCLTEC,1090.20,1087.05,1088.60,1099.00,1081.05,1087.05,3.15,+0.29,11771,11:53:04.000,1190.00,920.15,2019-10-15 11:52:32,2019-10-15,11,52
TITIND,1260.30,1249.05,1251.00,1265.00,1251.00,1249.05,11.25,+0.90,16873,11:53:02.000,1345.55,766.65,2019-10-15 11:52:32,2019-10-15,11,52
MAHMAH,578.40,568.50,570.00,580.25,565.50,568.50,9.90,+1.74,94153,11:53:08.000,814.00,502.85,2019-10-15 11:52:32,2019-10-15,11,52
BAFINS,8050.00,8073.45,8108.95,8131.45,8050.00,8073.45,-23.45,-0.29,4241,11:53:12.000,8668.65,4960.00,2019-10-15 11:52:32,2019-10-15,11,52
NTPC,119.30,117.80,117.70,119.70,117.35,117.80,1.50,+1.27,93388,11:53:12.000,145.85,106.71,2019-10-15 11:52:32,2019-10-15,11,52
NESIND,14064.50,14174.10,14175.00,14175.00,14040.00,14174.10,-109.60,-0.77,435,11:53:12.000,14300.00,9205.00,2019-10-15 11:52:32,2019-10-15,11,52
POWGRI,200.85,198.45,198.80,201.40,198.45,198.45,2.40,+1.21,24279,11:53:14.000,216.20,173.05,2019-10-15 11:52:32,2019-10-15,11,52
ULTCEM,4171.65,4171.90,4121.35,4207.65,4121.35,4171.90,-0.25,-0.01,5870,11:53:19.000,4903.90,3263.70,2019-10-15 11:52:32,2019-10-15,11,52
TECMAH,721.65,720.60,721.00,728.00,719.95,720.60,1.05,+0.15,24338,11:53:20.000,846.00,607.90,2019-10-15 11:52:32,2019-10-15,11,52
SUNPHA,395.50,394.60,397.25,400.00,394.90,394.60,0.90,+0.23,70117,11:53:20.000,616.50,350.40,2019-10-15 11:52:32,2019-10-15,11,52
ONGC,136.90,135.20,136.60,138.00,135.40,135.20,1.70,+1.26,308551,11:53:25.000,178.95,115.55,2019-10-15 11:52:32,2019-10-15,11,52
BAAUTO,2999.85,2956.05,2959.00,3010.95,2956.50,2956.05,43.80,+1.48,18672,11:53:26.000,3145.55,2400.00,2019-10-15 11:52:32,2019-10-15,11,52
BHARAS,5815.00,5767.35,5773.85,5827.00,5773.85,5767.35,47.65,+0.83,103,11:53:27.000,6539.00,3352.10,2019-10-15 11:52:32,2019-10-15,11,52
INDOIL,146.75,144.80,145.95,148.30,145.20,144.80,1.95,+1.35,249047,11:53:29.000,170.40,116.10,2019-10-15 11:52:32,2019-10-15,11,52
COALIN,190.45,190.10,188.30,191.30,188.10,190.10,0.35,+0.18,162716,11:53:32.000,288.30,177.80,2019-10-15 11:52:32,2019-10-15,11,52
WIPRO,240.35,243.35,244.00,245.50,239.20,243.35,-3.00,-1.23,154981,11:53:30.000,301.55,220.50,2019-10-15 11:52:32,2019-10-15,11,52
HERHON,2682.85,2609.25,2616.85,2696.30,2615.00,2609.25,73.60,+2.82,30908,11:53:36.000,3382.70,2228.25,2019-10-15 11:52:32,2019-10-15,11,52
BRIIND,3131.55,3107.20,3139.90,3154.20,3115.45,3107.20,24.35,+0.78,6728,11:53:38.000,3443.90,2302.00,2019-10-15 11:52:32,2019-10-15,11,52
UNIP,589.00,586.95,585.30,590.95,580.95,586.95,2.05,+0.35,31456,11:53:40.000,709.25,390.53,2019-10-15 11:52:32,2019-10-15,11,52
DRREDD,2682.75,2648.90,2663.10,2685.50,2659.80,2648.90,33.85,+1.28,3478,11:53:41.000,2965.20,2065.30,2019-10-15 11:52:32,2019-10-15,11,52
ADAPOR,412.30,406.95,409.50,413.10,407.60,406.95,5.35,+1.31,20052,11:53:42.000,430.00,293.95,2019-10-15 11:52:32,2019-10-15,11,52
GRASIM,701.25,698.65,699.00,704.00,691.95,698.65,2.60,+0.37,9527,11:53:41.000,958.55,635.60,2019-10-15 11:52:32,2019-10-15,11,52
VEDLIM,145.75,147.85,147.50,147.50,144.60,147.85,-2.10,-1.42,269021,11:53:47.000,228.00,125.70,2019-10-15 11:52:32,2019-10-15,11,52
HINDAL,187.25,188.80,188.00,188.00,186.00,188.80,-1.55,-0.82,84351,11:53:49.000,246.00,171.25,2019-10-15 11:52:32,2019-10-15,11,52
TATSTE,339.50,344.85,345.50,346.15,338.80,344.85,-5.35,-1.55,362683,11:53:49.000,610.00,320.30,2019-10-15 11:52:32,2019-10-15,11,52
EICMOT,19072.50,18311.25,18370.00,19200.00,18270.00,18311.25,761.25,+4.16,4501,11:53:52.000,25300.00,15196.95,2019-10-15 11:52:32,2019-10-15,11,52
GAIL,126.10,125.85,126.50,126.85,125.60,125.85,0.25,+0.20,75634,11:53:54.000,190.98,119.65,2019-10-15 11:52:32,2019-10-15,11,52
JSWSTE,215.25,221.50,221.05,221.05,214.50,221.50,-6.25,-2.82,168349,11:53:55.000,384.90,201.90,2019-10-15 11:52:32,2019-10-15,11,52
BHAINF,257.75,259.25,258.25,258.65,255.45,259.25,-1.50,-0.58,18182,11:53:56.000,333.80,238.70,2019-10-15 11:52:32,2019-10-15,11,52
CIPLA,441.95,440.85,444.00,444.50,436.00,440.85,1.10,+0.25,33474,11:53:54.000,651.95,389.55,2019-10-15 11:52:32,2019-10-15,11,52
TATMOT,124.90,127.80,127.50,127.50,124.50,127.80,-2.90,-2.27,1111827,11:53:59.000,239.30,106.00,2019-10-15 11:52:32,2019-10-15,11,52
ZEEENT,249.15,242.55,237.95,251.80,234.85,242.55,6.60,+2.72,383223,11:53:56.000,506.10,203.70,2019-10-15 11:52:32,2019-10-15,11,52
YESBAN,40.35,40.00,41.00,41.40,40.05,40.00,0.35,+0.88,5660468,11:54:02.000,285.90,29.05,2019-10-15 11:52:32,2019-10-15,11,52
BSESEN,38465.00,38214.47,38316.49,38500.59,38238.27,38214.47,250.53,+0.66,NA,11:54:03.730,NA,NA,2019-10-15 11:54:03,2019-10-15,11,54
HDFBAN,1216.90,1203.15,1210.00,1218.50,1207.30,1203.15,13.75,+1.14,38889,11:54:04.000,1285.00,942.20,2019-10-15 11:54:03,2019-10-15,11,54
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,2225733,15:30:03.000,152.95,68.10,2019-10-15 11:54:03,2019-10-15,11,54
HDFC,2024.05,2011.50,2013.00,2030.05,2013.00,2011.50,12.55,+0.62,31413,11:54:09.000,2357.00,1646.00,2019-10-15 11:54:03,2019-10-15,11,54
INFTEC,771.40,785.65,773.80,774.75,765.00,785.65,-14.25,-1.81,190191,11:54:10.000,847.40,600.65,2019-10-15 11:54:03,2019-10-15,11,54
ICIBAN,431.30,428.60,430.00,433.20,428.00,428.60,2.70,+0.63,145126,11:54:09.000,458.45,309.60,2019-10-15 11:54:03,2019-10-15,11,54
ITC,247.85,244.20,247.40,247.95,245.10,244.20,3.65,+1.49,135348,11:54:08.000,310.00,234.10,2019-10-15 11:54:03,2019-10-15,11,54
TCS,2041.25,2020.95,2028.80,2046.90,2024.20,2020.95,20.30,+1.00,33548,11:54:13.000,2296.00,1784.00,2019-10-15 11:54:03,2019-10-15,11,54
KOTMAH,1609.30,1583.75,1586.00,1615.80,1577.80,1583.75,25.55,+1.61,34202,11:54:15.000,1682.40,1099.00,2019-10-15 11:54:03,2019-10-15,11,54
LARTOU,1436.00,1422.65,1427.00,1445.10,1421.00,1422.65,13.35,+0.94,92305,11:54:15.000,1606.70,1183.40,2019-10-15 11:54:03,2019-10-15,11,54
HINLEV,2053.00,2014.70,2052.00,2056.95,2026.75,2014.70,38.30,+1.90,124935,11:54:16.000,2101.50,1500.40,2019-10-15 11:54:03,2019-10-15,11,54
AXIBAN,687.35,683.55,683.65,690.35,681.80,683.55,3.80,+0.56,68906,11:54:20.000,826.55,534.15,2019-10-15 11:54:03,2019-10-15,11,54
STABAN,256.40,255.45,256.80,257.50,255.65,255.45,0.95,+0.37,435723,11:54:22.000,373.70,244.35,2019-10-15 11:54:03,2019-10-15,11,54
BAJFI,3877.25,3881.65,3909.00,3916.75,3871.20,3881.65,-4.40,-0.11,15349,11:54:22.000,4112.00,2000.80,2019-10-15 11:54:03,2019-10-15,11,54
MARUTI,6997.30,6819.55,6829.00,7015.35,6810.00,6819.55,177.75,+2.61,40716,11:54:23.000,7929.00,5447.00,2019-10-15 11:54:03,2019-10-15,11,54
INDBA,1255.75,1250.50,1251.55,1262.40,1237.00,1250.50,5.25,+0.42,82517,11:54:24.000,1835.00,1192.00,2019-10-15 11:54:03,2019-10-15,11,54
ASIPAI,1811.00,1797.65,1797.00,1824.15,1797.00,1797.65,13.35,+0.74,23093,11:54:27.000,1819.55,1119.60,2019-10-15 11:54:03,2019-10-15,11,54
BHAAIR,385.70,393.50,391.95,391.95,383.70,393.50,-7.80,-1.98,103463,11:54:29.000,396.55,264.41,2019-10-15 11:54:03,2019-10-15,11,54
HCLTEC,1090.20,1087.05,1088.60,1099.00,1081.05,1087.05,3.15,+0.29,11771,11:54:30.000,1190.00,920.15,2019-10-15 11:54:03,2019-10-15,11,54
TITIND,1260.30,1249.05,1251.00,1265.00,1251.00,1249.05,11.25,+0.90,16873,11:54:30.000,1345.55,766.65,2019-10-15 11:54:03,2019-10-15,11,54
MAHMAH,579.25,568.50,570.00,580.25,565.50,568.50,10.75,+1.89,94388,11:54:33.000,814.00,502.85,2019-10-15 11:54:03,2019-10-15,11,54
BAFINS,8058.60,8073.45,8108.95,8131.45,8050.00,8073.45,-14.85,-0.18,4257,11:54:35.000,8668.65,4960.00,2019-10-15 11:54:03,2019-10-15,11,54
NTPC,119.05,117.80,117.70,119.70,117.35,117.80,1.25,+1.06,94395,11:54:36.000,145.85,106.71,2019-10-15 11:54:03,2019-10-15,11,54
NESIND,14064.50,14174.10,14175.00,14175.00,14040.00,14174.10,-109.60,-0.77,435,11:54:39.000,14300.00,9205.00,2019-10-15 11:54:03,2019-10-15,11,54
POWGRI,200.85,198.45,198.80,201.40,198.45,198.45,2.40,+1.21,24279,11:54:38.000,216.20,173.05,2019-10-15 11:54:03,2019-10-15,11,54
ULTCEM,4171.65,4171.90,4121.35,4207.65,4121.35,4171.90,-0.25,-0.01,5870,11:54:43.000,4903.90,3263.70,2019-10-15 11:54:03,2019-10-15,11,54
TECMAH,722.00,720.60,721.00,728.00,719.95,720.60,1.40,+0.19,24403,11:54:45.000,846.00,607.90,2019-10-15 11:54:03,2019-10-15,11,54
SUNPHA,395.40,394.60,397.25,400.00,394.90,394.60,0.80,+0.20,70138,11:54:47.000,616.50,350.40,2019-10-15 11:54:03,2019-10-15,11,54
ONGC,136.80,135.20,136.60,138.00,135.40,135.20,1.60,+1.18,311451,11:54:47.000,178.95,115.55,2019-10-15 11:54:03,2019-10-15,11,54
BAAUTO,3000.05,2956.05,2959.00,3010.95,2956.50,2956.05,44.00,+1.49,18785,11:54:50.000,3145.55,2400.00,2019-10-15 11:54:03,2019-10-15,11,54
BHARAS,5815.00,5767.35,5773.85,5827.00,5773.85,5767.35,47.65,+0.83,103,11:54:37.000,6539.00,3352.10,2019-10-15 11:54:03,2019-10-15,11,54
INDOIL,146.65,144.80,145.95,148.30,145.20,144.80,1.85,+1.28,249267,11:54:53.000,170.40,116.10,2019-10-15 11:54:03,2019-10-15,11,54
COALIN,190.45,190.10,188.30,191.30,188.10,190.10,0.35,+0.18,162833,11:54:55.000,288.30,177.80,2019-10-15 11:54:03,2019-10-15,11,54
WIPRO,240.25,243.35,244.00,245.50,239.20,243.35,-3.10,-1.27,156015,11:54:57.000,301.55,220.50,2019-10-15 11:54:03,2019-10-15,11,54
HERHON,2685.60,2609.25,2616.85,2696.30,2615.00,2609.25,76.35,+2.93,31109,11:54:57.000,3382.70,2228.25,2019-10-15 11:54:03,2019-10-15,11,54
BRIIND,3131.55,3107.20,3139.90,3154.20,3115.45,3107.20,24.35,+0.78,6728,11:55:00.000,3443.90,2302.00,2019-10-15 11:54:03,2019-10-15,11,54
UNIP,589.20,586.95,585.30,590.95,580.95,586.95,2.25,+0.38,31764,11:55:01.000,709.25,390.53,2019-10-15 11:54:03,2019-10-15,11,54
DRREDD,2686.15,2648.90,2663.10,2687.00,2659.80,2648.90,37.25,+1.41,3627,11:54:59.000,2965.20,2065.30,2019-10-15 11:54:03,2019-10-15,11,54
ADAPOR,412.30,406.95,409.50,413.10,407.60,406.95,5.35,+1.31,20052,11:55:04.000,430.00,293.95,2019-10-15 11:54:03,2019-10-15,11,54
GRASIM,701.25,698.65,699.00,704.00,691.95,698.65,2.60,+0.37,9527,11:55:06.000,958.55,635.60,2019-10-15 11:54:03,2019-10-15,11,54
VEDLIM,145.75,147.85,147.50,147.50,144.60,147.85,-2.10,-1.42,269307,11:55:06.000,228.00,125.70,2019-10-15 11:54:03,2019-10-15,11,54
HINDAL,187.25,188.80,188.00,188.00,186.00,188.80,-1.55,-0.82,84351,11:55:09.000,246.00,171.25,2019-10-15 11:54:03,2019-10-15,11,54
TATSTE,339.45,344.85,345.50,346.15,338.80,344.85,-5.40,-1.57,363322,11:55:10.000,610.00,320.30,2019-10-15 11:54:03,2019-10-15,11,54
EICMOT,19074.40,18311.25,18370.00,19200.00,18270.00,18311.25,763.15,+4.17,4509,11:55:10.000,25300.00,15196.95,2019-10-15 11:54:03,2019-10-15,11,54
GAIL,126.10,125.85,126.50,126.85,125.60,125.85,0.25,+0.20,75634,11:55:00.000,190.98,119.65,2019-10-15 11:54:03,2019-10-15,11,54
